date,deepSleepTime,shallowSleepTime,wakeTime,startDateTime,stopDateTime,start,stop
26/07/2021,50,268,11,###############################################################################################################################################################################################################################################################,1627286460,2021-07-26 01:37:00,2021-07-26 08:01:00
25/07/2021,78,180,0,###############################################################################################################################################################################################################################################################,1627200420,2021-07-25 02:49:00,2021-07-25 08:07:00
24/07/2021,97,264,0,###############################################################################################################################################################################################################################################################,1627113120,2021-07-23 23:51:00,2021-07-24 07:52:00
23/07/2021,25,313,222,###############################################################################################################################################################################################################################################################,1627020900,2021-07-22 17:22:00,2021-07-23 06:15:00
22/07/2021,77,260,0,###############################################################################################################################################################################################################################################################,1626942360,2021-07-22 01:46:00,2021-07-22 08:26:00
21/07/2021,85,221,0,###############################################################################################################################################################################################################################################################,1626856980,2021-07-21 01:41:00,2021-07-21 08:43:00
20/07/2021,80,310,1,###############################################################################################################################################################################################################################################################,1626768180,2021-07-20 00:28:00,2021-07-20 08:03:00
19/07/2021,38,122,0,###############################################################################################################################################################################################################################################################,1626679620,2021-07-19 03:56:00,2021-07-19 07:27:00
18/07/2021,108,393,0,###############################################################################################################################################################################################################################################################,1626604500,2021-07-18 00:28:00,2021-07-18 10:35:00
17/07/2021,54,197,0,###############################################################################################################################################################################################################################################################,1626496020,2021-07-16 23:26:00,2021-07-17 04:27:00
16/07/2021,64,97,0,###############################################################################################################################################################################################################################################################,1626415200,2021-07-16 02:43:00,2021-07-16 06:00:00
15/07/2021,62,297,2,###############################################################################################################################################################################################################################################################,1626345780,2021-07-15 03:57:00,2021-07-15 10:43:00
14/07/2021,65,284,1,###############################################################################################################################################################################################################################################################,1626264240,2021-07-14 04:56:00,2021-07-14 12:04:00
13/07/2021,0,0,0,###############################################################################################################################################################################################################################################################,1626040800,2021-07-11 22:00:00,2021-07-11 22:00:00
12/7/2021,60,219,0,###############################################################################################################################################################################################################################################################,1626072540,2021-07-12 01:28:00,2021-07-12 06:49:00
11/7/2021,67,248,0,###############################################################################################################################################################################################################################################################,1625994900,2021-07-11 02:45:00,2021-07-11 09:15:00
10/7/2021,65,301,0,###############################################################################################################################################################################################################################################################,1625912760,2021-07-10 02:45:00,2021-07-10 10:26:00
9/7/2021,80,283,2,###############################################################################################################################################################################################################################################################,1625827620,2021-07-09 03:33:00,2021-07-09 10:47:00
8/7/2021,68,348,0,###############################################################################################################################################################################################################################################################,1625733720,2021-07-08 00:34:00,2021-07-08 08:42:00
7/7/2021,70,258,0,###############################################################################################################################################################################################################################################################,1625648280,2021-07-07 02:47:00,2021-07-07 08:58:00
6/7/2021,67,193,17,###############################################################################################################################################################################################################################################################,1625555940,2021-07-06 02:01:00,2021-07-06 07:19:00
5/7/2021,89,288,1,###############################################################################################################################################################################################################################################################,1625476620,2021-07-05 01:57:00,2021-07-05 09:17:00
4/7/2021,91,276,1,###############################################################################################################################################################################################################################################################,1625390640,2021-07-04 02:06:00,2021-07-04 09:24:00
3/7/2021,113,340,0,###############################################################################################################################################################################################################################################################,1625305140,2021-07-03 00:40:00,2021-07-03 09:39:00
2/7/2021,96,228,8,###############################################################################################################################################################################################################################################################,1625215620,2021-07-02 02:13:00,2021-07-02 08:47:00
1/7/2021,85,326,6,###############################################################################################################################################################################################################################################################,1625131560,2021-07-01 00:58:00,2021-07-01 09:26:00
30/06/2021,99,283,2,###############################################################################################################################################################################################################################################################,1625041140,2021-06-30 00:24:00,2021-06-30 08:19:00
29/06/2021,65,249,7,###############################################################################################################################################################################################################################################################,1624948800,2021-06-29 00:11:00,2021-06-29 06:40:00
28/06/2021,91,252,1,###############################################################################################################################################################################################################################################################,1624865640,2021-06-28 00:29:00,2021-06-28 07:34:00
27/06/2021,102,336,4,###############################################################################################################################################################################################################################################################,1624780500,2021-06-26 23:46:00,2021-06-27 07:55:00
26/06/2021,79,309,0,###############################################################################################################################################################################################################################################################,1624693380,2021-06-25 23:32:00,2021-06-26 07:43:00
25/06/2021,87,283,0,###############################################################################################################################################################################################################################################################,1624606920,2021-06-25 00:20:00,2021-06-25 07:42:00
24/06/2021,59,355,0,###############################################################################################################################################################################################################################################################,1624524060,2021-06-23 23:42:00,2021-06-24 08:41:00
23/06/2021,36,146,0,###############################################################################################################################################################################################################################################################,1624420920,2021-06-23 00:49:00,2021-06-23 04:02:00
22/06/2021,58,463,0,###############################################################################################################################################################################################################################################################,1624349580,2021-06-21 22:07:00,2021-06-22 08:13:00
21/06/2021,39,117,0,###############################################################################################################################################################################################################################################################,1624262040,2021-06-21 04:38:00,2021-06-21 07:54:00
20/06/2021,0,0,0,###############################################################################################################################################################################################################################################################,1624053600,2021-06-18 22:00:00,2021-06-18 22:00:00
19/06/2021,69,247,0,###############################################################################################################################################################################################################################################################,1624086240,2021-06-19 01:21:00,2021-06-19 07:04:00
18/06/2021,93,222,0,###############################################################################################################################################################################################################################################################,1624001520,2021-06-18 01:27:00,2021-06-18 07:32:00
17/06/2021,117,241,0,###############################################################################################################################################################################################################################################################,1623922620,2021-06-17 01:54:00,2021-06-17 09:37:00
16/06/2021,46,222,1,###############################################################################################################################################################################################################################################################,1623822120,2021-06-16 00:39:00,2021-06-16 05:42:00
15/06/2021,65,423,4,###############################################################################################################################################################################################################################################################,1623752220,2021-06-15 00:32:00,2021-06-15 10:17:00
14/06/2021,63,212,0,###############################################################################################################################################################################################################################################################,1623655800,2021-06-14 01:52:00,2021-06-14 07:30:00
13/06/2021,0,0,0,###############################################################################################################################################################################################################################################################,1623448800,2021-06-11 22:00:00,2021-06-11 22:00:00
12/6/2021,86,549,0,###############################################################################################################################################################################################################################################################,1623495840,2021-06-11 22:26:00,2021-06-12 11:04:00
11/6/2021,0,0,0,###############################################################################################################################################################################################################################################################,1623276000,2021-06-09 22:00:00,2021-06-09 22:00:00
10/6/2021,56,273,0,###############################################################################################################################################################################################################################################################,1623320700,2021-06-10 03:28:00,2021-06-10 10:25:00
9/6/2021,102,280,38,###############################################################################################################################################################################################################################################################,1623233700,2021-06-09 01:49:00,2021-06-09 10:15:00
8/6/2021,37,229,4,###############################################################################################################################################################################################################################################################,1623144240,2021-06-08 04:08:00,2021-06-08 09:24:00
7/6/2021,85,266,0,###############################################################################################################################################################################################################################################################,1623061440,2021-06-07 03:06:00,2021-06-07 10:24:00
6/6/2021,93,278,0,###############################################################################################################################################################################################################################################################,1622973720,2021-06-06 02:31:00,2021-06-06 10:02:00
5/6/2021,96,304,27,###############################################################################################################################################################################################################################################################,1622886300,2021-06-05 00:28:00,2021-06-05 09:45:00
4/6/2021,109,267,40,###############################################################################################################################################################################################################################################################,1622802240,2021-06-04 01:27:00,2021-06-04 10:24:00
3/6/2021,35,173,0,###############################################################################################################################################################################################################################################################,1622696760,2021-06-03 01:05:00,2021-06-03 05:06:00
2/6/2021,91,300,1,###############################################################################################################################################################################################################################################################,1622624160,2021-06-02 01:34:00,2021-06-02 08:56:00
1/6/2021,53,244,0,###############################################################################################################################################################################################################################################################,1622530980,2021-06-01 01:48:00,2021-06-01 07:03:00
